"FRENCH 70c","11317","6432","1","3","3","7","0"
"ANTHRO 1090","11320","8716","0","0","1","3","3"
"ECON 1530","11322","2269","6","13","24","3","3"
"MUSIC 207r","11323","2149","0","1","1","2","1"
"GOV 1540","11328","4925","3","4","9","18","34"
"HIST 1878a","11331","5471","0","0","1","0","3"
"GOV 2227","11332","8307","0","0","2","0","0"
"HAA 272w","11336","6119","0","0","0","0","2"
"PHYSICS 141","11337","1284","0","0","1","1","4"
"GREEK Ac","11346","8283","0","1","0","3","1"
"ENG-SCI 221","11352","8223","0","1","2","2","0"
"SPANSH 281r","11354","9785","0","0","1","0","2"
"OEB 10","11360","7967","3","6","17","16","11"
"ASTRON 301hf","11362","5224","0","0","2","4","3"
"ENGLISH 350","11363","8208","0","0","2","1","1"
"HLTHPOL 3002","11364","3528","0","0","0","1","0"
"HLTHPOL 3040hf","11365","8870","0","1","2","2","1"
"AFRAMER 301","11367","3120","0","0","0","3","2"
"CELLBIO 300","11371","5825","0","0","0","1","2"
"IMUNOL 300","11372","4739","0","1","0","2","0"
"OEB 399","11373","0764","0","0","0","2","4"
"SOCIOL 303a","11376","5636","0","0","1","0","3"
"IMUNOL 301","11377","4971","0","0","1","3","0"
"CHNSE 120b","12458","1702","0","0","0","9","10"
"MATH 1a","12459","8434","1","1","7","4","0"
"CHEM 20","12461","0876","1","12","18","13","5"
"CHEM 135","12462","3406","0","4","2","8","10"
"ECON 1017","12465","1197","2","8","24","33","24"
"KOREAN 130b","12468","2662","0","0","0","1","9"
"MCB 105","12469","0998","0","0","3","8","14"
"ENG-SCI 96","12470","8461","2","5","5","2","0"
"SLAVIC Dr","12471","1096","0","0","0","0","1"
"ECON 1818","12473","3029","0","0","3","9","5"
"GOV 1092","12476","6197","1","3","3","8","12"
"MEDVLSTD 117","12477","5468","0","0","0","2","4"
"PHYSICS 181","12480","6346","0","1","5","8","6"
"PHYSICS 125","12481","6990","0","0","2","6","13"
"SOCIOL 190","12486","0021","0","0","0","17","46"
"CHEM 161","12488","3575","0","4","5","10","3"
"MCB 199","12489","9072","4","3","7","8","6"
"CHEM 91r","12490","4366","0","0","0","1","2"
"SOCIOL 237","12491","4320","1","0","1","2","3"
"MUSIC 222r","12492","4055","0","0","0","0","4"
"COMPSCI 228","12495","0364","1","1","6","0","1"
"WOMGEN 98r","12502","8094","0","0","1","3","3"
"LATIN Ab","12505","2101","0","0","0","2","2"
"PHIL 156","12507","3410","0","0","5","5","10"
"PSY 2461r","12510","8042","0","0","0","1","2"
"ECON 1460","12512","4540","0","0","3","1","0"
"HIST 1878b","12513","6470","0","0","1","3","5"
"PHYSICS 287br","12516","4555","0","0","0","2","2"
"JAPNHIST 120","12517","4903","0","0","0","1","5"
"ARABIC 131b","12520","0697","1","1","4","3","1"
"OEB 253r","12522","8104","0","0","3","2","1"
"MUSIC 209r","12526","4022","0","0","0","2","7"
"ENG-SCI 230","12527","5718","0","0","2","4","0"
"MATH 144","12532","0690","0","0","2","0","5"
"AFRAMER 131","12533","2589","0","0","0","0","8"
"ENG-SCI 103","12536","9277","0","0","4","3","2"
"BIOSTAT 231","12538","8773","0","2","0","1","3"
"BIOSTAT 233","12539","7804","1","1","2","2","1"
"VIETNAM Bb","12540","9940","0","0","3","1","3"
"LING 251","12541","7038","0","0","0","0","4"
"ENGLISH Clr","12544","6121","0","0","0","2","4"
"HISTSCI 174","12547","1750","0","0","0","1","4"
"MUSIC 193r","12548","3741","0","0","1","2","4"
"NEUROBIO 221","12549","0443","0","0","4","7","2"
"E-PSCI 231","12551","6492","0","0","1","5","4"
"GREEK 201","12553","1968","0","0","1","0","0"
"MODGRK B","12560","8187","0","0","0","2","2"
"PHIL 98hf","12562","5533","0","0","1","1","6"
"SLAVIC A","12564","8014","0","0","1","4","4"
"STAT 104","12568","4582","0","2","5","31","21"
"ENG-SCI 123","12582","8323","0","0","3","7","12"
"ECON 1410","12583","6136","0","0","0","8","10"
"OEB 55","12585","3365","4","5","6","4","1"
"OEB 51","12586","7873","0","0","0","1","9"
"HISTSCI 186","12588","2147","0","0","2","7","3"
"COMPSCI 143","12589","6401","0","1","0","2","1"
"MATH 123","12591","5613","0","1","2","6","15"
"APMTH 21b","12594","5074","0","9","8","7","5"
"E-PSCI 100","12595","0235","0","1","0","6","0"
"E-PSCI 109","12596","2218","0","0","0","4","8"
"ANTHRO 2635","12597","9515","0","1","4","4","1"
"CLAS-HEB 138","12598","4415","0","0","1","3","3"
"BIOPHYS 242r","12599","6011","1","4","2","5","0"
"BCMP 201","12600","5068","0","2","6","3","1"
"ECON 2811","12601","5188","0","1","2","1","3"
"CHNSE 142b","12603","1418","0","0","1","8","4"
"OEB 174r","12604","5199","0","0","1","2","5"
"ENG-SCI 6","12605","2969","0","0","5","13","7"
"ENG-SCI 151","12606","5742","0","0","1","1","3"
"TURKISH 125b","12611","0125","0","0","0","0","4"
