"VES 51a","10852","7526","0","1","2","1","2"
"PHYSICS 15c","10855","8676","0","2","5","6","2"
"HIST-LIT 91r","10857","0334","0","4","3","0","0"
"LATIN Aab","10862","7111","0","0","2","2","1"
"SLAVIC 103","10866","8638","0","3","2","1","0"
"STAT 100","10867","3808","7","46","19","1","1"
"PSY 2530r","10868","2364","0","0","1","0","1"
"AFRAMER 90r","10869","7010","4","15","2","0","0"
"PSY 2570r","10872","4440","2","0","0","0","0"
"MODGRK B","10877","8187","0","2","0","0","0"
"SWAHILI A","10881","1878","2","6","0","0","0"
"COMPSCI 226r","10884","1749","1","11","9","4","0"
"APMTH 205","10885","1370","3","7","5","0","0"
"ASTRON 251","10887","5381","0","3","3","1","0"
"HAA 242","10888","7561","0","1","0","1","0"
"OEB 275r","10889","5004","2","2","0","0","0"
"BIOSTAT 235","10891","7549","0","2","1","2","0"
"JAPAN 140a","10897","3688","0","3","3","2","0"
"PSY 13","10898","8706","3","5","1","0","0"
"PHYSICS 16","10899","2019","1","2","17","9","14"
"NEUROBIO 220","10901","2141","0","2","3","2","0"
"MATH 213a","10902","1621","2","0","7","5","1"
"ENG-SCI 181","10906","3889","0","2","7","5","0"
"ECON 2610","10907","3766","0","0","5","1","0"
"CHNSE 106a","10908","1185","3","4","6","0","0"
"KOREAN 130a","10909","2071","0","7","1","1","1"
"GREEK Ba","10910","4696","1","5","2","1","0"
"CHEM 242","10911","2971","0","1","1","2","3"
"MCB 52","10912","1938","26","63","53","12","5"
"MCB 169","10913","2518","5","19","12","4","0"
"APMTH 201","10915","3241","0","4","12","9","4"
"PHIL 3","10917","1996","9","9","3","0","0"
"SLAVIC Ac","10919","0496","1","4","1","0","0"
"STAT 210","10921","2487","1","1","4","2","3"
"STAT 104","10922","4582","16","59","18","3","2"
"MCB 115","10923","8703","1","4","0","0","0"
"ENG-SCI 139","10925","0994","7","2","0","0","0"
"CHNSE 150a","10927","5621","0","5","7","1","0"
"BIOSTAT 230","10928","6183","0","2","3","0","1"
"ECON 2010c","10930","4431","0","1","7","5","0"
"LING 130","10934","76462","6","1","1","0","0"
"FRSEMR 25p","10936","1838","9","1","0","0","0"
"STAT 135","10938","3451","3","4","6","0","0"
"ENG-SCI 207","10940","5993","2","4","1","0","0"
"ANE 100","10941","0702","0","2","2","0","0"
"ECON 1393","10946","6516","5","6","3","0","0"
"GOV 1780","10947","0272","5","13","2","0","0"
"ENG-SCI 222","10948","0696","0","0","0","3","5"
"EASTD 140","10950","0856","1","8","3","0","0"
"FRSEMR 26j","10952","7529","8","1","0","0","0"
"SOCIOL 165","10968","8272","9","9","1","0","0"
"ESPP 90a","10974","2189","4","8","1","0","0"
"KOREAN Bxa","10984","0120","0","2","1","0","0"
"ENGLISH Crr","10986","1893","1","6","3","0","0"
"NEC 98r","10989","2612","0","0","0","0","0"
"GOV 99r","10990","3652","10","9","11","1","0"
"SEMPHIL 140","11006","8602","1","0","0","0","0"
"HAA 70","11007","4593","7","26","3","0","0"
"GOV 1730","11010","6806","7","18","13","5","0"
"PHYSICS 283b","11014","7153","6","3","2","0","0"
"MATH 141","11017","0600","2","0","2","0","0"
"LING 171","11018","4346","0","0","0","0","0"
"PSY 2010","11020","6515","1","3","3","0","1"
"TURKISH 120a","11021","4009","0","1","3","0","1"
"NEUROBIO 200","11022","6062","1","3","1","2","2"
"MATH 212a","11023","5446","1","1","4","2","1"
"GOV 20","11026","6166","16","35","28","0","1"
"ECON 2020a","11027","0339","0","0","4","5","0"
"ECON 2010a","11028","8656","0","3","6","4","8"
"JAPAN Ba","11029","2014","5","18","8","3","0"
"GENETIC 201","11030","4225","5","11","6","3","2"
"ANTHRO 2650a","11031","1752","0","0","0","2","1"
"PHYSICS 210","11034","4840","0","0","4","3","1"
"ECON 2040","11035","8485","0","3","0","0","0"
"KOREAN 150a","11038","1936","0","0","1","0","0"
"GOV 2285","11040","1566","0","0","2","0","3"
"HIST 1877a","11042","1770","4","7","1","1","0"
"MATH 131","11043","2381","1","10","13","8","5"
"MATH 153","11044","3004","1","11","4","0","0"
"VES 71","11046","1971","3","15","1","1","0"
"BIOSTAT 232","11048","0131","1","3","2","0","0"
"FRSEMR 25g","11051","8075","7","1","0","0","0"
"OEB 107","11057","1318","1","4","0","3","0"
"PSY 1801","11059","4906","0","2","2","0","0"
"MUSIC 2","11062","0645","13","20","5","1","0"
"VES 96r","11064","7299","1","6","0","0","0"
"HAA 271x","11069","1598","0","1","1","1","0"
"PSY 1352","11071","9399","0","2","0","1","0"
"PHYSICS 175","11072","9076","0","3","6","0","0"
"COMPLIT 263","11086","3125","1","2","2","2","0"
"FRSEMR 25n","11087","9589","6","3","0","0","0"
"LING 83","11092","8319","3","3","2","0","0"
"ECON 1018","11096","1775","9","9","8","0","0"
"ENGLISH Clr","11099","6121","0","5","2","0","1"
"PHYSICS 123","11102","0864","0","2","9","4","3"
"MATH 60r","11103","8500","0","1","2","1","0"
"LING 97r","11104","1791","2","3","0","0","0"
"HEB 91r","11110","3631","0","0","1","0","0"
"ARABIC A","11112","5773","4","15","23","7","7"
"GERMAN A","11113","4294","1","17","13","3","0"
"SOCIOL 99","11118","6237","1","0","2","1","0"
"FRENCH 259","11124","3349","0","0","0","1","1"
"MANCHU A","11127","8961","0","2","1","0","0"
"CELTIC 184","11128","2150","0","2","1","1","0"
"APPHY 195","11129","1842","0","3","5","3","0"
"ASTRON 201a","11132","4303","4","6","1","0","0"
"MCB 176","11133","3186","7","3","2","1","0"
"LATIN 112a","11134","7099","0","0","4","6","1"
"CHEM 163","11135","3635","0","4","9","3","3"
"HEB 1463","11136","3359","0","9","2","1","0"
"E-PSCI 270r","11139","8230","1","1","2","0","0"
"APMTH 106","11142","3871","0","3","2","0","0"
"PHYSICS 11a","11144","3131","12","27","18","1","0"
"GOV 2005","11146","1719","2","7","2","0","0"
"ENG-SCI 154","11148","6319","0","2","1","0","0"
"ECON 1011a","11149","7230","6","30","34","7","3"
"ECON 2450a","11150","1339","0","4","2","0","0"
"CHNSE 120a","11151","4283","1","6","9","2","1"
"CHNSE 142a","11152","3900","2","3","2","1","0"
"COMPSCI 121","11155","0669","0","11","11","8","3"
"GREEK Aa","11156","0129","0","2","6","2","0"
"ENGLISH 90lv","11158","3200","4","7","3","0","0"
"SOCIOL 128","11160","5979","6","10","4","0","0"
"JAPAN 210a","11161","9182","0","2","0","1","0"
"ASTRON 150","11163","8993","1","4","1","0","0"
"ECON 2680","11164","6529","1","1","1","0","0"
"SPANSH 97","11165","2315","0","2","3","1","1"
"ENG-SCI 272","11166","5157","0","0","1","2","1"
"ANTHRO 1610","11168","2622","0","6","3","1","0"
"ENG-SCI 275","11169","9815","0","3","3","1","2"
"ECON 1542","11170","2613","1","6","2","0","0"
"HEB 1330","11172","4332","5","2","0","0","0"
"ENGLISH 131","11173","8005","1","3","2","0","0"
"ENG-SCI 190","11174","6973","0","8","4","0","0"
"LATIN 201","11175","7642","0","0","0","1","0"
"PHIL 147","11177","8887","3","4","2","0","0"
"FRSEMR 25z","11179","1691","4","0","0","0","0"
"FRSEMR 41p","11180","2004","4","3","0","0","0"
"COMPLIT 275","11182","3105","0","4","5","0","0"
"STAT 131","11183","8291","0","0","1","0","0"
"AFRAMER 218","11184","9951","0","0","4","1","1"
"GOV 1170","11185","2585","2","1","2","0","0"
"MCB 173","11187","3836","9","4","2","0","0"
"SOCIOL 25","11189","3609","12","21","9","0","0"
"LING 115","11194","1549","1","5","3","1","0"
"BIOSTAT 251","11195","5280","0","0","0","1","1"
"CHNSLIT 245r","11196","0321","0","1","0","0","1"
"SOCIOL 179","11197","3962","19","34","7","0","0"
"FRSEMR 31j","11204","9760","3","2","0","0","0"
"GERMAN 61","11205","5179","2","9","2","0","0"
"ECON 1816","11206","2483","7","27","18","5","0"
"VES 104","11213","1066","1","6","3","0","0"
"BCMP 218","11222","2049","3","2","1","0","0"
"HIST 1629","11225","14917","0","5","4","1","0"
"ENGLISH Ctr","11226","7175","0","2","1","1","0"
"FRENCH Ax","11227","2763","0","6","3","1","0"
"GERMAN Bab","11230","8629","1","2","6","5","1"
"PHYSICS 15a","11231","1984","0","20","40","21","3"
"EXPOS 20","11234","5518","36","263","172","24","7"
"MATH 21a","11237","6760","5","64","59","19","5"
"AKKAD 120","11239","3724","0","0","2","1","1"
"YORUBA A","11247","0029","2","1","0","0","0"
"PSY 2480","11254","4335","4","3","0","0","0"
"MCB 129","11257","8956","5","11","4","0","0"
"MUSIC 218r","11259","0774","0","2","3","1","0"
"ECON 2142","11260","4414","0","0","1","1","0"
"COMPSCI 165","11265","0560","1","6","2","1","0"
"OEB 59","11267","5281","5","3","0","0","0"
"VES 166","11270","5873","0","3","1","0","0"
"GOV 2030","11271","0551","1","3","1","1","0"
"IMUNOL 201","11274","8337","0","6","5","0","0"
"RELIGION 2001","11275","0644","0","1","0","0","0"
"PHYSICS 143b","11276","0253","0","1","4","2","0"
"ARABIC 130a","11278","4591","0","3","0","0","0"
"MOD-HEB 120a","11279","1711","0","6","3","1","0"
"MED-SCI 250ab","11280","6946","0","0","2","0","0"
"ECON 2390b","11281","2990","0","0","1","3","0"
"CHNSE 130a","11282","6724","2","12","12","6","1"
"JAPAN 120a","11283","8152","0","4","10","3","1"
"KOREAN Ba","11284","8739","2","6","1","0","1"
"LATIN Aa","11286","4759","1","3","3","1","1"
"COMPLIT 299ar","11287","2431","0","4","3","1","1"
"CHEM 160","11288","3420","2","6","12","1","3"
"VES 153ar","11289","5211","0","0","1","1","2"
"SLAVIC 111","11293","1594","2","2","1","0","0"
"VES 150ar","11294","4692","0","1","3","1","2"
"LATIN H","11296","3814","0","5","0","0","0"
"FRSEMR 44g","11297","1032","5","1","0","0","0"
"MCB 111","11298","6444","0","2","5","2","0"
"ENG-SCI 51","11299","0322","3","13","0","2","0"
"COMPSCI 153","11302","2842","0","0","2","3","2"
"TURKISH 125a","11305","2947","0","5","0","0","0"
"MUSIC 208r","11306","2232","0","2","1","1","0"
"MATH 101","11307","8066","0","9","7","7","3"
"FRSEMR 24e","11309","3573","2","4","0","0","0"
"FRENCH 70c","11317","6432","8","5","1","0","0"
"ANTHRO 1090","11320","8716","1","4","2","0","0"
"ECON 1530","11322","2269","15","30","2","2","0"
"MUSIC 207r","11323","2149","0","0","1","2","2"
"GOV 1540","11328","4925","18","36","10","2","0"
"HIST 1878a","11331","5471","1","3","0","0","0"
"GOV 2227","11332","8307","0","1","0","0","1"
"HAA 272w","11336","6119","0","1","0","1","0"
"PHYSICS 141","11337","1284","2","3","1","0","0"
"GREEK Ac","11346","8283","0","1","2","1","1"
"ENG-SCI 221","11352","8223","0","0","4","1","0"
"SPANSH 281r","11354","9785","0","0","0","2","0"
"OEB 10","11360","7967","36","14","2","2","0"
"ASTRON 301hf","11362","5224","8","0","0","0","0"
"ENGLISH 350","11363","8208","4","0","0","0","0"
"HLTHPOL 3002","11364","3528","0","1","0","0","0"
"HLTHPOL 3040hf","11365","8870","5","0","0","0","0"
"AFRAMER 301","11367","3120","0","2","1","1","1"
"CELLBIO 300","11371","5825","1","1","1","0","0"
"IMUNOL 300","11372","4739","2","1","0","0","0"
"OEB 399","11373","0764","6","0","0","0","0"
"SOCIOL 303a","11376","5636","3","1","0","0","0"
"IMUNOL 301","11377","4971","0","3","1","0","0"
"CHNSE 120b","12458","1702","2","6","7","3","1"
"MATH 1a","12459","8434","2","7","1","2","0"
"CHEM 20","12461","0876","0","8","15","15","9"
"CHEM 135","12462","3406","11","9","3","0","1"
"ECON 1017","12465","1197","78","9","0","0","0"
"KOREAN 130b","12468","2662","0","5","4","1","0"
"MCB 105","12469","0998","14","10","0","1","0"
"ENG-SCI 96","12470","8461","0","4","3","2","3"
"SLAVIC Dr","12471","1096","0","1","0","0","0"
"ECON 1818","12473","3029","14","3","0","0","0"
"GOV 1092","12476","6197","16","9","1","0","0"
"MEDVLSTD 117","12477","5468","0","2","3","0","0"
"PHYSICS 181","12480","6346","1","2","11","4","2"
"PHYSICS 125","12481","6990","1","10","9","1","0"
"SOCIOL 190","12486","0021","15","37","10","0","0"
"CHEM 161","12488","3575","0","3","11","7","1"
"MCB 199","12489","9072","1","5","17","1","4"
